3.900000000000000355e+00 1.852877578960169802e-01 -4.454315747022391525e-02 -7.323891883774365230e-02 -1.621224927352349354e-02 -2.943889487516779431e-04 -3.046964787964388278e-03 -1.816694217743494884e-03 -2.207953430486595068e-03 -2.770024869659289297e-03
4.000000000000000000e+00 -1.954096802218397572e-02 -4.740576924090009886e-02 -1.824443138763466934e-02 -2.858010111289426003e-02 -4.382705126176846683e-02 -4.308652411138898242e-02 -4.293076504022168283e-02 -3.627669203529099856e-02 -3.661801778527629808e-02
4.100000000000000533e+00 -9.517284633048600506e-03 -1.328719243068582634e-01 -5.072114629999058266e-02 -5.989824761817012094e-02 -6.269919502077597739e-02 -7.390382812228125931e-02 -7.398371730159888915e-02 -7.513714116022501832e-02 -7.301467052778327915e-02
4.200000000000000178e+00 -1.578393131443660558e-01 -1.401371326577822152e-01 -1.033830112853752758e-01 -1.312652960246724620e-01 -1.246874836887322813e-01 -1.032888543468879622e-01 -1.113484351413468604e-01 -1.194389012840072622e-01 -1.143129847779952440e-01
4.299999999999999822e+00 -1.509240372047751522e-01 -1.043444875586298642e-01 -1.277617107324631462e-01 -1.466739463800434684e-01 -1.565556733974576842e-01 -1.642579726030019005e-01 -1.558808006148192649e-01 -1.559534318011426279e-01 -1.567864394467460565e-01
4.400000000000000355e+00 -2.736476018334441096e-02 -7.882542655190488690e-02 -2.650806799071858677e-01 -1.845500914042712270e-01 -2.049157043446019066e-01 -2.123354520826748748e-01 -2.003495358630055512e-01 -1.994160039230266912e-01 -1.996701621735431920e-01
4.500000000000000000e+00 -1.118379994268913769e-01 -3.490691082742563012e-01 -2.012457264772876675e-01 -2.361589951925998632e-01 -2.426928097363391101e-01 -2.431703258539826829e-01 -2.465467128683221099e-01 -2.422217042697299982e-01 -2.431762019833700883e-01
4.600000000000000533e+00 -3.659925744205595466e-01 -3.447497140450110908e-01 -2.980795865898385189e-01 -3.035638918541033737e-01 -2.935433778428310214e-01 -2.816099155899605688e-01 -2.847853328654222915e-01 -2.908017206974867208e-01 -2.895408465397746323e-01
4.700000000000000178e+00 -2.950294783773594887e-01 -4.231995979406879549e-01 -2.305675779014524085e-01 -3.291677507636572853e-01 -3.307538829743779107e-01 -3.451172935790126073e-01 -3.344299196654675344e-01 -3.353226710082647388e-01 -3.358296945661277122e-01
4.800000000000000711e+00 -4.908300451440916756e-01 -3.812864484518070918e-01 -3.571284520509431792e-01 -3.956476130517468381e-01 -3.968014107848072958e-01 -3.817049602188584134e-01 -3.828955130872635504e-01 -3.810510346302973805e-01 -3.824178952645356788e-01
4.900000000000000355e+00 -3.619391337194428071e-01 -4.559472886563619709e-01 -3.925395132460350323e-01 -4.359877173146036178e-01 -4.279557528295566127e-01 -4.284643493857508423e-01 -4.293930717755063964e-01 -4.280469128693924485e-01 -4.291021106492307613e-01
5.000000000000000000e+00 -8.244957280225138074e-01 -4.424353551978618682e-01 -4.907197496730347219e-01 -4.734282815359021068e-01 -4.744112834713892779e-01 -4.763370003899069505e-01 -4.800322043387257320e-01 -4.753127192366966014e-01 -4.768348859273695006e-01
5.100000000000000533e+00 -4.693066030023714807e-01 -5.832055464088212737e-01 -5.854910902681772500e-01 -5.076722508322291105e-01 -5.376738655828144919e-01 -5.298811601421257178e-01 -5.272149013112593652e-01 -5.230106316309564018e-01 -5.204418015937305464e-01
5.200000000000000178e+00 -4.855046485462182204e-01 -6.073956788224691428e-01 -5.629264417212584970e-01 -5.455945694712299732e-01 -5.691251230123902660e-01 -5.677110817195091252e-01 -5.713866910604615823e-01 -5.690777707360765714e-01 -5.694938486536494926e-01
5.300000000000000711e+00 -6.374857774238037456e-01 -5.894071394279473131e-01 -6.114673138759352256e-01 -6.310783660196234157e-01 -6.286814301658130155e-01 -6.130438848449197842e-01 -6.205121994906614979e-01 -6.165813817323613222e-01 -6.149661095256034882e-01
5.400000000000000355e+00 -5.816208954765993422e-01 -7.167187322973566088e-01 -6.611913493870006375e-01 -6.496084251446454516e-01 -6.421750190077973874e-01 -6.655259230958108230e-01 -6.570871563065262544e-01 -6.579648487293976444e-01 -6.597102784672407294e-01
5.500000000000000000e+00 -5.896386800806168171e-01 -7.292566388324168702e-01 -6.792316364629576997e-01 -7.101103527500872703e-01 -6.992532952974477301e-01 -6.944925294956370010e-01 -6.993993382795381519e-01 -7.024869584078191620e-01 -7.019409415949142694e-01
5.600000000000000533e+00 -8.109965675621687575e-01 -7.606671428851280448e-01 -7.311085177480951547e-01 -7.680704740786392648e-01 -7.514963709814329595e-01 -7.392012765243467509e-01 -7.378899720412149810e-01 -7.433231124230620379e-01 -7.412068569494799641e-01
5.700000000000000178e+00 -7.234030317159417800e-01 -8.199854535679768075e-01 -7.557863591162850003e-01 -7.758092021539665373e-01 -7.899224344590753955e-01 -7.817957553909644641e-01 -7.806036610255151498e-01 -7.821894237711979336e-01 -7.796696114761373364e-01
5.800000000000000711e+00 -7.526583395914124841e-01 -8.350623127907298437e-01 -8.436242868526568905e-01 -8.473121058086853230e-01 -8.022755699583635769e-01 -8.222966430996481169e-01 -8.183264422945235594e-01 -8.188793116294164065e-01 -8.186379671431885940e-01
5.900000000000000355e+00 -8.103456941859570328e-01 -8.522152821666928446e-01 -8.614987902739079662e-01 -8.403263317417158929e-01 -8.513588933692782801e-01 -8.552895581135980807e-01 -8.485802452888201453e-01 -8.535858908386170230e-01 -8.545454790705939718e-01
6.000000000000000000e+00 -8.173309047740386912e-01 -8.590766420652794499e-01 -9.077813191407204663e-01 -8.828807097533996062e-01 -8.962617665508025855e-01 -8.972359552069876232e-01 -8.860414428321722324e-01 -8.856315524554637664e-01 -8.850841631526963349e-01
6.100000000000000533e+00 -9.699334206013898729e-01 -9.678389220406530269e-01 -9.285475767084628851e-01 -9.136099207091846752e-01 -9.208307812994400710e-01 -9.147802255408745697e-01 -9.179186363993001585e-01 -9.136856156965621478e-01 -9.148426244620689873e-01
6.200000000000000178e+00 -9.021728750336677205e-01 -8.843743504768031283e-01 -9.382973373407555995e-01 -9.260271261425795375e-01 -9.579447346801011065e-01 -9.460838357332680415e-01 -9.390969237676179970e-01 -9.427444502326848275e-01 -9.435105379580706053e-01
6.300000000000000711e+00 -8.063095318105113485e-01 -9.927289690340139749e-01 -1.031692825418414783e+00 -9.536702980468834134e-01 -9.760093064054691236e-01 -9.604275533499170292e-01 -9.675837761581884688e-01 -9.665654000373964383e-01 -9.668772294525779243e-01
6.400000000000000355e+00 -1.060982526872393583e+00 -1.142509264359316434e+00 -9.996750012193058588e-01 -9.655274996141272048e-01 -1.006584843652742700e+00 -9.932277986708656359e-01 -9.837755879696457040e-01 -9.867154420523933656e-01 -9.875198027170329906e-01
6.500000000000000000e+00 -1.216035414482490973e+00 -1.047017333362949110e+00 -1.000434342077565875e+00 -1.040604737012410741e+00 -1.017220862951641935e+00 -9.993211289472559988e-01 -1.003066275522542350e+00 -1.008224500415358715e+00 -1.005547325587190732e+00
6.600000000000000533e+00 -1.018505641627469593e+00 -9.604455549290888960e-01 -9.871916617257321391e-01 -1.004027225563517423e+00 -1.021654281367333716e+00 -1.013581904189601479e+00 -1.019451618297855022e+00 -1.022468685360499618e+00 -1.020889567848271229e+00
6.700000000000000178e+00 -1.027155500528381893e+00 -1.022685167958322205e+00 -1.013504760735990384e+00 -1.008838969337738201e+00 -1.033155382893136132e+00 -1.026207352660667205e+00 -1.030918912271840515e+00 -1.028852066915136643e+00 -1.033202338694572120e+00
6.800000000000000711e+00 -8.610101086961806649e-01 -1.071409719641805314e+00 -1.048845258048729079e+00 -1.010626391217040343e+00 -1.038286142400000278e+00 -1.034193118025735103e+00 -1.043348478452274186e+00 -1.043424136231051902e+00 -1.042085442524698813e+00
6.900000000000000355e+00 -9.450341227634708741e-01 -1.175456536539623009e+00 -1.031144822641567593e+00 -1.049617309821745836e+00 -1.058028955330385212e+00 -1.050623829455465508e+00 -1.045403604124879093e+00 -1.047015381234954301e+00 -1.048391145197443919e+00
7.000000000000000000e+00 -9.866278055187410745e-01 -9.878482473255281171e-01 -1.018706452343399516e+00 -1.063838719898400953e+00 -1.046878525601338872e+00 -1.053790203782835500e+00 -1.049544532039803801e+00 -1.054336195904425955e+00 -1.051556753390482379e+00
7.100000000000000533e+00 -1.182982455953493384e+00 -9.622698786486368894e-01 -1.013133102181626555e+00 -1.030963363081701001e+00 -1.047270030727063705e+00 -1.047026915372567091e+00 -1.059458963849085222e+00 -1.051087104797238325e+00 -1.051188482060050111e+00
7.200000000000000178e+00 -9.520169186708079545e-01 -9.902040307755668458e-01 -1.113007156790059238e+00 -1.032317182702432223e+00 -1.056756946547438014e+00 -1.058388503855571372e+00 -1.050710430708933885e+00 -1.049579956030075145e+00 -1.049538393030463368e+00
7.300000000000000711e+00 -1.030719795962093732e+00 -1.096533869608613765e+00 -1.005012125632904985e+00 -1.051481134994048938e+00 -1.018026295041534413e+00 -1.056726678444339873e+00 -1.049139180809370187e+00 -1.042425526048479600e+00 -1.044643703225826670e+00
7.400000000000000355e+00 -9.644792000496029694e-01 -1.128458615682007560e+00 -1.064797014034908118e+00 -1.035968814353804612e+00 -1.044293383972875411e+00 -1.035782442053555741e+00 -1.039266324574150913e+00 -1.035946128641933139e+00 -1.040069880047055362e+00
7.500000000000000000e+00 -9.741634292975788201e-01 -1.024265051642964997e+00 -1.061188260686827034e+00 -1.025821818890205961e+00 -1.012730675393982427e+00 -1.032707104379145147e+00 -1.025510729151317912e+00 -1.030504491276166945e+00 -1.029847783464176603e+00
7.600000000000000533e+00 -9.152457113418996926e-01 -1.014657183956899189e+00 -1.015276453711661642e+00 -1.017661929403016696e+00 -1.029396158947380790e+00 -1.018187633908113954e+00 -1.014877773981775144e+00 -1.018613211631099302e+00 -1.021066287978805720e+00
7.700000000000000178e+00 -9.684838582447339306e-01 -9.588224229208316407e-01 -1.017486316798558832e+00 -9.751629340487008024e-01 -9.985397063049447075e-01 -1.005966920663346365e+00 -1.004811129545490012e+00 -1.001597551658265584e+00 -1.004216306524243540e+00
7.800000000000000711e+00 -1.033863470547239150e+00 -1.128741747516834648e+00 -1.003389888965700694e+00 -9.745282090362421545e-01 -9.915714585680991400e-01 -9.899533411849822384e-01 -9.880719038181173808e-01 -9.899295154470532099e-01 -9.917975237495001428e-01
7.900000000000000355e+00 -9.893806876204946921e-01 -9.403933797694704610e-01 -9.944912802878106417e-01 -9.843059940727379997e-01 -9.732707636681890984e-01 -9.794961806624260525e-01 -9.854291223770846875e-01 -9.761225463775784483e-01 -9.742850310294770555e-01
8.000000000000000000e+00 -9.794603604916477524e-01 -9.753854907788599427e-01 -9.341688330967792275e-01 -9.500404234779015189e-01 -9.496694337138784636e-01 -9.599800096958751583e-01 -9.603020667474023719e-01 -9.573711363661437934e-01 -9.565988329109016419e-01
8.099999999999999645e+00 -8.293754978038401227e-01 -9.354699347653550046e-01 -9.575726427249456885e-01 -9.069662633520414463e-01 -9.540675311895330246e-01 -9.417426201732027602e-01 -9.373040834675883115e-01 -9.418086342638335440e-01 -9.427758219466318979e-01
8.200000000000001066e+00 -9.506583813366272784e-01 -9.721820814004882294e-01 -8.616565293786722091e-01 -9.332284140198743305e-01 -9.257946240301958563e-01 -9.266050077153908937e-01 -9.282891846470829877e-01 -9.256103681536512751e-01 -9.238231137462991072e-01
8.300000000000000711e+00 -9.634622565294559404e-01 -9.069378695139915791e-01 -8.999953757632593865e-01 -9.307816759743307022e-01 -9.017276031626781929e-01 -9.015348777793429358e-01 -9.064138812634090492e-01 -9.081284329828985813e-01 -9.045140162459398558e-01
8.400000000000000355e+00 -9.337469604708430460e-01 -8.166692513183240187e-01 -8.649655740395975068e-01 -9.013834408226872874e-01 -8.658758559914911945e-01 -8.883280984870965957e-01 -8.906186652824465977e-01 -8.892518592013719525e-01 -8.864055496061787887e-01
8.500000000000000000e+00 -8.737420866029925737e-01 -8.531810558746513173e-01 -8.554903516446269451e-01 -8.432890903964107565e-01 -8.603001099925875472e-01 -8.751718177479181904e-01 -8.718305409291366992e-01 -8.699764118739744534e-01 -8.683307759845934060e-01
8.599999999999999645e+00 -8.930003446244831888e-01 -9.110781339166904580e-01 -8.688849839987403678e-01 -8.138928263060670742e-01 -8.576301021247719758e-01 -8.480288562227206173e-01 -8.516631474266189716e-01 -8.512586957674889154e-01 -8.518344081369332299e-01
8.700000000000001066e+00 -8.649952650377984442e-01 -9.306872338037118775e-01 -8.441276196610960625e-01 -8.442853786535159388e-01 -8.313362573136304778e-01 -8.289497916070850403e-01 -8.395123381393917450e-01 -8.330375088872640221e-01 -8.338437044958600941e-01
8.800000000000000711e+00 -8.589510352811403626e-01 -8.401776957447588678e-01 -8.806590745862659109e-01 -8.292850495385498677e-01 -8.184469565521385048e-01 -8.251091498651703660e-01 -8.237655242764400088e-01 -8.215648577234201388e-01 -8.201693753915425544e-01
8.900000000000000355e+00 -1.041591107237337610e+00 -7.291332498589113698e-01 -7.481206849697691341e-01 -7.928813309845474944e-01 -8.045394423649059323e-01 -8.022146013135967868e-01 -8.061976446072552926e-01 -8.017955660955715658e-01 -8.064235039863719701e-01
9.000000000000000000e+00 -8.624050998365903054e-01 -8.068696531900472202e-01 -7.878728263059803227e-01 -7.953571495085939302e-01 -7.841858140604476279e-01 -8.023402647040315250e-01 -7.908063906979506674e-01 -7.944023029452885742e-01 -7.947859959495512383e-01
9.099999999999999645e+00 -9.263419989192445136e-01 -7.144103096380450824e-01 -8.048279298793699077e-01 -7.912736290674802220e-01 -7.916960181544991926e-01 -7.698888942430129889e-01 -7.791870715163234928e-01 -7.829739745675766693e-01 -7.820757674400786730e-01
9.200000000000001066e+00 -6.715479621958702072e-01 -8.658257160023344889e-01 -8.121792922178029395e-01 -7.733234139255565909e-01 -7.708346679305815297e-01 -7.774734579303030912e-01 -7.769216486936738608e-01 -7.738100255105605507e-01 -7.732465543173770994e-01
9.300000000000000711e+00 -5.605995285496840896e-01 -8.113393008347222768e-01 -7.979611165383121429e-01 -7.501166758111708077e-01 -7.723573246220529764e-01 -7.641049798216638100e-01 -7.636015425300570758e-01 -7.655146615418239042e-01 -7.662977340436414320e-01
9.400000000000000355e+00 -6.165358022090864365e-01 -7.554839972556468553e-01 -7.055446919389790628e-01 -7.663190925442185941e-01 -7.724468980595377010e-01 -7.619027114551834012e-01 -7.606516010348551848e-01 -7.608542466485425093e-01 -7.614229235144672758e-01
9.500000000000000000e+00 -8.193278978376078436e-01 -7.138453253010011990e-01 -7.963180529825153453e-01 -7.465738017839321783e-01 -7.626250173131933208e-01 -7.542639919805099735e-01 -7.586991479906077807e-01 -7.594683481825866833e-01 -7.589908303608561280e-01
9.600000000000001421e+00 -9.190405771543546098e-01 -7.686427196933955930e-01 -7.689136668442273503e-01 -7.726421868022328443e-01 -7.713247487280683323e-01 -7.543549493244894322e-01 -7.555568621030437360e-01 -7.589903444260365228e-01 -7.589923237715429094e-01
9.700000000000001066e+00 -7.064356571625018955e-01 -7.039933251970943440e-01 -7.278546803591745551e-01 -7.283760796002171078e-01 -7.477268440469866384e-01 -7.590242457980448387e-01 -7.664759623231440777e-01 -7.585169073050240796e-01 -7.609994843462056791e-01
9.800000000000000711e+00 -7.913870749261169291e-01 -8.448615939554250387e-01 -8.428340100208683294e-01 -7.427602548707465946e-01 -7.728674403581896613e-01 -7.654421359061492902e-01 -7.619348694633921726e-01 -7.647574746626163433e-01 -7.653809443311354599e-01
9.900000000000000355e+00 -7.943910357204858608e-01 -7.890184336798572451e-01 -7.350750777056183072e-01 -7.779345938982880071e-01 -7.686014840330664954e-01 -7.782325880347633618e-01 -7.716316076132332391e-01 -7.714716194626924928e-01 -7.740488242756637938e-01
1.000000000000000000e+01 -6.859295992907433748e-01 -7.349832780839087309e-01 -8.001012303812230497e-01 -7.582513459315656235e-01 -7.794850777564263922e-01 -7.904064538573797316e-01 -7.865407892908969911e-01 -7.833113668502044158e-01 -7.829380935626613081e-01
